Mes;Categoria;Voltaje;Grupo_consumo;Tipo_consumo;Tarifa;Clientes_BOL;MWh_BOL;FACT_BOL;Clientes_EOR;MWh_EOR;FACT_EOR;Clientes_ESM;MWh_ESM;FACT_ESM;Clientes_GYE;MWh_GYE;FACT_GYE;Clientes_GLR;MWh_GLR;FACT_GLR;Clientes_LRS;MWh_LRS;FACT_LRS;Clientes_MAN;MWh_MAN;FACT_MAN;Clientes_MLG;MWh_MLG;FACT_MLG;Clientes_STE;MWh_STE;FACT_STE;Clientes_STD;MWh_STD;FACT_STD;Clientes_SUC;MWh_SUC;FACT_SUC
Abr;General;Alta;Industrial;Público;EATCGCD1 (AT / Industrial con Demanda Horaria Diferenciada - AT1);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;34.573,85;2.344.237,63
Abr;General;Baja;Otros;Privado;BTCGSD06 (BT / Abonados Especiales con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Baja;Otros;Privado;BTCGSD10 (BT / Abonados Especiales con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Baja;Otros;Privado;NDCGCD01 (BT / Asistencia Social con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;4;6,13;548,12
Abr;General;Baja;Otros;Privado;BTCGCD21 (BT / Bombeo de Agua Comunidades Campesinas);0;0,00;0,00;16;15,04;612,96;8;4,02;166,44;0;0,00;0,00;566;242,73;10.644,74;54;51,16;2.190,19;960;264,75;10.973,08;16;20,66;869,60;15;7,97;329,22;32;29,40;1.198,56;107;71,52;2.935,82
Abr;General;Baja;Otros;Privado;BTCGCD06 (BT / Bombeo de Agua con Demanda);0;0,00;0,00;0;0,00;0,00;15;4,39;570,46;44;161,95;14.875,54;344;142,60;21.113,21;10;18,46;2.173,84;34;161,25;13.922,18;16;87,08;8.488,82;3;3,92;373,84;1;6,30;531,54;20;13,50;1.352,69
Abr;General;Baja;Otros;Privado;BTCGCD34 (BT / Bombeo de Agua con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;3;0,93;130,57;0;0,00;0,00;9;11,47;1.307,36;2;33,04;2.591,46;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;4;17,88;1.386,95
Abr;General;Baja;Comercial;Privado;BTCGSD01 (BT / Comercial);3.490;890,39;90.954,40;19.576;9.168,90;931.305,40;7.401;2.934,23;298.368,49;68.399;32.967,55;3.350.039,98;16.854;9.555,59;969.747,54;7.139;3.094,37;262.520,41;16.080;9.486,41;958.014,89;11.198;4.487,27;456.262,55;8.822;4.758,12;482.787,96;25.699;8.767,33;891.744,55;11.403;3.881,52;394.440,12
Abr;General;Baja;Comercial;Privado;BTCGCD01 (BT / Comercial con Demanda);7;23,28;2.364,52;0;0,00;0,00;94;138,03;18.188,57;4.253;15.971,59;1.764.857,04;1.144;4.629,34;516.655,85;64;177,49;20.272,60;119;289,92;33.124,15;343;1.010,76;112.395,46;49;176,77;18.869,52;27;75,37;8.484,60;96;121,41;14.145,22
Abr;General;Baja;Comercial;Privado;BTCGCD31 (BT / Comercial con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;48;481,82;48.103,79;0;0,00;0,00;1;0,00;245,70;22;162,90;16.932,32;2;6,00;584,33;0;0,00;0,00;0;0,00;0,00;573;2.342,82;244.948,48
Abr;General;Baja;Otros;Privado;BTCGSD09 (BT / Culto Religioso);315;20,22;1.231,63;540;102,54;5.658,48;434;94,57;5.014,09;394;221,28;20.118,83;925;247,18;13.211,27;430;89,50;4.823,63;359;114,05;5.961,06;420;81,55;4.273,76;267;75,85;4.073,85;737;123,55;6.645,96;405;51,27;2.767,28
Abr;General;Baja;Otros;Privado;BTCGCD32 (BT / Culto Religioso con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;51;75,98;7.387,82;13;10,56;894,65;3;4,21;392,02;2;5,37;489,94;15;25,09;2.764,70;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Baja;Otros;Privado;BTCGCD08 (BT / Escenarios Deportivos con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;9;26,36;2.903,12;0;0,00;0,00;2;5,32;577,15;2;4,26;467,84;1;0,00;1,49;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Baja;Industrial;Privado;BTCGSD02 (BT / Industrial Artesanal);96;16,98;1.484,93;916;354,62;30.243,06;239;67,44;5.672,10;878;481,50;42.968,88;175;96,14;8.153,80;197;53,90;2.787,69;310;179,04;15.341,72;25;12,35;1.062,87;88;45,79;3.881,49;92;35,41;3.004,13;229;73,13;6.101,36
Abr;General;Baja;Industrial;Privado;BTCGCD02 (BT / Industrial con Demanda);5;2,69;449,86;0;0,00;0,00;5;3,81;512,27;515;1.280,03;141.990,09;19;29,71;3.684,67;4;0,82;252,99;49;77,88;9.408,88;48;26,39;3.264,01;1;0,23;64,37;0;0,00;0,00;13;7,53;949,45
Abr;General;Baja;Industrial;Privado;BTCGCD30 (BT / Industrial con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;9,33;765,93;0;0,00;0,00;6;71,53;7.706,50;25;278,37;25.288,66;1;7,35;677,31;0;0,00;0,00;0;0,00;0,00;173;853,13;74.608,38
Abr;Residencial;NO APLICA;Residencial;Privado;REFACTRE (Residencial / Refacturaciones y Reliquidaciones);0;0,00;0,00;0;0,00;0,00;0;-96,93;-34.881,55;0;0,00;0,00;0;0,00;31.489,79;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;122,16;10.548,38;0;0,00;0,00;0;1,72;3.280,45
Abr;Residencial;Baja;Residencial;Privado;BTCRSD01 (BT / Residencial);61.647;3.788,86;440.588,41;220.199;35.364,18;3.820.130,42;98.477;14.167,11;1.520.344,92;518.124;137.087,01;13.847.095,56;280.110;69.146,65;7.751.751,83;112.790;16.077,15;1.410.229,66;276.751;55.403,49;5.917.323,20;123.724;18.968,05;2.016.669,48;89.972;16.820,93;1.814.131,51;201.381;22.881,25;2.472.332,27;82.854;10.099,17;1.089.608,44
Abr;Residencial;Baja;Residencial;Privado;BTCRSD02 (BT / Residencial Temporal);0;0,00;0,00;0;0,00;0,00;5.903;568,89;81.424,95;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;309;31,28;4.437,14;0;0,00;0,00;13.467;2.245,00;310.420,54;3.046;395,11;41.390,33;21;49,93;6.729,90
Abr;Residencial;Baja;Residencial;Privado;BTCRSD03 (BT / Residencial para el Programa PEC);3.389;400,96;32.757,30;28.661;5.714,13;479.185,17;17.714;3.167,71;272.290,34;105.850;26.171,89;2.538.510,85;53.651;12.326,70;1.035.341,50;22.108;3.814,02;315.775,13;39.152;9.780,07;845.670,54;22.236;4.265,06;354.029,99;21.186;4.576,71;375.337,97;31.972;4.851,00;407.518,12;9.945;1.791,47;153.661,43
Abr;General;Baja;Otros;Privado;BTCGCD04 (BT / Autoconsumo con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Baja;Otros;Privado;BTCGCD03 (BT / Asistencia Social con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;78;201,75;15.692,10;5;16,16;1.303,26;2;23,80;1.739,53;5;19,60;1.566,31;1;0,51;55,69;0;0,00;0,00;0;0,00;0,00;3;1,10;124,07
Abr;General;Baja;Otros;Privado;BTCGCD05 (BT / Beneficio Público con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;5,44;373,71;0;0,00;0,00;2;4,92;394,82;4;5,07;414,95;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;0,30;56,50
Abr;General;Baja;Otros;Privado;BTCGCD09 (BT / Otros con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Baja;Otros;Privado;BTCGCD20 (BT / Beneficio Público con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;5;8,37;834,37
Abr;General;Baja;Otros;Privado;BTCGCD37 (BT / Autoconsumo con Demana Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Baja;Otros;Privado;BTCGCD38 (BT / Otros con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Baja;Otros;Privado;BTCGSD03 (BT / Asistencia Social);0;0,00;0,00;29;12,56;696,12;35;16,32;910,22;397;251,32;23.366,91;48;24,74;1.366,18;31;11,84;651,32;353;158,42;8.999,59;18;11,45;630,13;15;3,90;210,91;3;0,23;11,96;52;9,89;557,93
Abr;General;Baja;Otros;Privado;BTCGSD04 (BT / Beneficio Público);0;0,00;0,00;10;1,05;54,97;54;15,44;852,63;0;0,00;0,00;22;10,03;549,80;109;30,27;1.780,91;249;67,53;3.699,09;65;24,37;1.338,66;17;9,01;517,90;35;4,42;254,70;57;12,04;654,45
Abr;General;Baja;Otros;Privado;BTCGSD08 (BT / Otros);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Baja;Otros;Privado;BTCGSD12 (BT / Escenarios Deportivos);0;0,00;0,00;38;8,86;821,72;0;0,00;0,00;4;2,40;228,94;4;1,28;95,45;13;3,04;278,36;12;1,98;183,11;6;2,97;271,12;6;1,58;148,20;18;5,89;542,06;8;0,59;59,83
Abr;General;Baja;Otros;Privado;BTCGSD13 (BT / Bombeo de Agua);0;0,00;0,00;57;43,62;3.572,89;57;24,06;1.951,26;18;14,41;1.227,88;23;7,63;683,17;86;43,89;3.589,72;306;59,56;3.923,42;81;44,63;3.674,81;26;6,74;557,92;124;130,39;10.694,28;0;0,00;0,00
Abr;General;Baja;Otros;Privado;BTCGCD12 (BT / Ocasional);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Baja;Otros;Privado;BTCGSD11 (BT / Servicio Comunitario);0;0,00;0,00;65;27,42;2.527,88;43;25,23;2.285,54;657;205,05;18.409,08;821;593,77;55.003,75;1;0,05;5,59;73;38,62;3.528,08;1;0,43;37,73;322;645,48;59.670,47;128;21,98;1.479,11;42;2,33;253,36
Abr;General;Baja;Otros;Privado;BTCGCD11 (BT / Servicio Comunitario con Demanda);0;0,00;0,00;0;0,00;0,00;2;2,57;265,10;252;498,24;50.490,76;137;544,76;56.601,83;1;4,33;438,50;21;51,59;5.216,11;0;0,00;0,00;2;2,81;227,30;0;0,00;0,00;0;0,00;0,00
Abr;General;Baja;Otros;Privado;BTCGCD36 (BT / Escenarios Deportivos con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Baja;Otros;Privado;BTCGCD39 (BT / Servicio Comunitario con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;4;173,71;14.466,18;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;35,57;3.130,21
Abr;General;Baja;Otros;Privado;BTCGCD41 (BT / Vehículos Eléctricos con Demanda Horaria);2;0,54;45,78;2;0,73;94,90;0;0,00;0,00;42;19,89;1.840,78;42;11,11;1.592,74;0;0,00;0,00;3;0,21;64,24;0;0,00;0,00;1;0,29;25,22;1;0,25;159,38;0;0,00;0,00
Abr;General;Media;Otros;Privado;MTCGCD05 (MT / Abonados Especiales con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;0,61;78,25;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Media;Otros;Privado;MTCGCD06 (MT / Abonados Especiales con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Media;Otros;Privado;MTCGCD30 (MT / Bombeo de agua comunidades campesinas);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;20;29,41;1.277,84;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;23;82,46;3.314,38;0;0,00;0,00;0;0,00;0,00
Abr;General;Media;Otros;Privado;MTCGCD11 (MT / Bombeo de Agua con Demanda);0;0,00;0,00;62;40,79;3.748,94;20;56,52;5.385,55;27;337,42;23.084,43;469;1.789,29;162.023,44;79;456,82;36.416,29;213;709,63;62.056,65;88;2.125,75;177.600,97;286;5.214,17;419.403,00;54;293,63;21.311,89;0;0,00;0,00
Abr;General;Media;Otros;Privado;MTCGCD12 (MT / Bombeo de Agua con Demanda Horaria);0;0,00;0,00;351;10.543,30;738.310,26;2;19,92;1.314,79;32;1.852,65;112.069,90;28;218,28;21.070,99;7;271,67;26.582,48;49;660,98;50.412,78;43;5.004,96;345.928,21;25;2.399,66;167.721,93;34;283,38;19.910,75;0;0,00;0,00
Abr;General;Media;Comercial;Privado;MTCGCD01 (MT / Comercial con Demanda);191;393,56;45.079,57;760;900,50;98.060,17;460;1.546,15;188.570,22;1.397;21.890,45;2.315.104,33;1.641;10.666,77;1.244.578,32;666;2.563,66;308.586,03;1.912;6.335,65;751.283,00;457;3.297,61;380.361,71;618;5.897,10;671.366,74;766;3.036,12;363.934,71;0;0,00;0,00
Abr;General;Media;Comercial;Privado;MTCGCD02 (MT / Comercial con Demanda Horaria);0;0,00;0,00;564;6.367,83;656.879,46;43;785,52;84.552,03;566;23.216,43;2.231.598,22;90;2.417,33;254.400,80;38;553,53;57.378,46;388;9.224,87;953.906,48;33;2.034,65;204.712,14;5;569,92;56.903,92;185;4.345,86;442.118,77;10;295,10;30.530,43
Abr;General;Media;Otros;Privado;MTCGCD33 (MT / Culto Religioso con Demanda);2;1,60;154,10;30;105,74;8.858,41;4;13,52;1.137,24;37;140,49;14.884,05;51;193,97;18.344,64;24;45,61;4.893,05;35;45,52;4.885,69;12;39,60;4.222,94;8;18,52;1.734,47;14;20,48;2.052,95;0;0,00;0,00
Abr;General;Media;Otros;Privado;MTCGCD15 (MT / Escenarios Deportivos con Demanda);0;0,00;0,00;10;7,05;734,85;0;0,00;0,00;31;229,31;21.196,79;5;22,70;2.046,31;8;14,13;1.742,46;7;6,99;915,83;2;2,07;268,52;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Media;Otros;Privado;MTCGCD16 (MT / Escenarios Deportivos con Demanda Horaria);0;0,00;0,00;4;24,14;3.465,43;0;0,00;0,00;4;93,52;8.668,58;0;0,00;0,00;0;0,00;0,00;2;10,04;3.375,60;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Media;Otros;Privado;MTCGCD25 (MT / Estación de Carga Rápida con Demanda Horaria Diferenciada);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;3;195,72;12.266,02;2;101,76;6.894,91;0;0,00;0,00;1;0,00;1,41;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Media;Industrial;Privado;MTCGCD03 (MT / Industrial con Demanda);21;28,23;3.997,87;174;137,03;16.676,04;45;136,74;20.152,94;206;4.367,31;408.841,44;378;6.060,74;664.789,25;52;212,11;25.258,89;16;45,06;5.167,94;54;476,60;51.288,68;73;3.290,40;328.554,31;83;318,52;39.055,62;0;0,00;0,00
Abr;General;Media;Industrial;Privado;MTCGCD32 (MT / Industrial con Demanda Horaria Diferenciada);0;0,00;0,00;510;32.806,72;2.699.509,02;35;3.640,69;310.761,90;519;43.700,06;3.340.004,64;203;16.839,21;1.474.247,61;85;2.968,21;265.132,58;109;17.379,57;1.462.999,21;42;5.088,74;431.122,32;32;3.212,86;284.386,45;112;6.519,81;555.714,62;41;3.482,36;287.806,60
Abr;General;NO APLICA;Industrial;Privado;REFACTIN (Industrial / Refacturaciones y Reliquidaciones);0;0,00;0,00;0;0,00;0,00;0;5,76;473,56;0;0,00;0,00;0;0,00;4.236,29;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;-160,10;5.219,35;0;0,00;0,00;0;-5,37;-308,91
Abr;General;Media;Otros;Privado;MTCGCD36 (MT / Autoconsumo con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Media;Otros;Privado;MTCGCD37 (MT / Autoconsumo con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Media;Otros;Privado;MTCGCD07 (MT / Asistencia Social con Demanda);0;0,00;0,00;1;1,95;175,90;7;26,37;2.373,72;112;983,93;74.340,66;11;83,72;6.671,52;7;40,82;3.408,73;31;76,84;6.129,17;4;21,88;1.641,11;2;7,26;600,65;0;0,00;0,00;0;0,00;0,00
Abr;General;Media;Otros;Privado;MTCGCD08 (MT / Asistencia Social con Demanda Horaria);0;0,00;0,00;7;211,62;13.988,96;1;23,76;1.614,47;37;3.871,24;237.785,59;0;0,00;0,00;0;0,00;0,00;24;2.500,30;167.479,25;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Media;Otros;Privado;MTCGCD09 (MT / Beneficio Público con Demanda);0;0,00;0,00;0;0,00;0,00;4;7,44;658,19;0;0,00;0,00;2;6,12;639,21;8;69,23;5.323,22;100;157,03;13.753,17;5;31,81;2.805,47;6;22,71;1.976,16;1;0,01;2,34;0;0,00;0,00
Abr;General;Media;Otros;Privado;MTCGCD10 (MT / Beneficio Público con Demanda Horaria);0;0,00;0,00;1;100,90;6.616,01;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;3,12;363,21;2;8,78;738,29;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Media;Otros;Privado;MTCGCD19 (MT / Otros con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;NO APLICA;Comercial;Privado;REFACTCO (Comercial / Refacturaciones y Reliquidaciones);0;0,00;0,00;0;0,00;0,00;0;-6,61;-3.606,12;0;0,00;0,00;0;0,00;24.351,28;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;29,42;-21.666,25;0;0,00;0,00;0;60,47;4.587,06
Abr;General;Media;Otros;Privado;MTCGCD35 (MT / Servicio Comunitario con Demanda);0;0,00;0,00;8;4,87;505,51;34;68,36;6.959,02;120;1.578,76;121.623,80;160;831,22;78.882,12;1;1,53;151,18;61;226,32;20.170,71;0;0,00;0,00;15;67,58;7.663,05;0;0,00;0,00;0;0,00;0,00
Abr;General;Media;Otros;Privado;MTCGCD34 (MT / Servicio Comunitario con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;42;1.306,19;91.695,13;0;0,00;0,00;0;0,00;0,00;4;22,32;1.841,91;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Alta;Otros;Privado;ATCGCD03 (AT / Abonados Especiales con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;3,09;434,34;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Alta;Otros;Privado;ATCGCD04 (AT / Bombeo de Agua con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;4.152,16;224.769,05;2;6.092,11;366.639,04;0;0,00;0,00;0;0,00;0,00;4;6.878,85;429.924,65;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Alta;Otros;Privado;ATCGCD16 (AT / Estación de Carga Rápida con Demanda Horaria Diferenciada);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Alta;Industrial;Privado;ATCGCD07 (AT / Industrial con Demanda Horaria Diferenciada);0;0,00;0,00;2;617,05;48.637,39;0;0,00;0,00;33;57.412,07;3.792.206,74;26;28.522,49;2.221.128,63;0;0,00;0,00;3;3.988,11;298.319,44;8;15.780,89;1.181.223,35;4;2.952,56;246.376,80;3;2.696,50;217.784,28;0;0,00;0,00
Abr;General;NO APLICA;Otros;Privado;REFACTOT (Otros / Refacturaciones y Reliquidaciones);0;0,00;0,00;0;0,00;0,00;0;1,14;-9.318,58;0;0,00;0,00;0;36,69;-23.746,44;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;-101,45;-38.122,39;0;0,00;0,00;0;0,06;-11.031,01
Abr;General;Alta;Otros;Privado;ATCGCD08 (AT / Servicio Comunitario con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;997,12;63.883,62;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Alta;Otros;Privado;ATCGCD12 (AT / Autoconsumo con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Alta;Otros;Privado;ATCGCD05 (AT / Otros con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Alta;Comercial;Privado;ATCGCD09 (AT / Comercial con Demanda Horaria);0;0,00;0,00;2;2.521,18;243.745,82;0;0,00;0,00;6;3.674,30;333.611,78;7;5.653,83;550.208,55;1;643,69;62.803,89;0;0,00;0,00;0;0,00;0,00;1;468,00;53.602,44;1;474,00;45.568,21;0;0,00;0,00
Abr;General;Alta;Otros;Privado;ATCGCD11 (AT / Escenarios Deportivos con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
Abr;General;Alta;Industrial;Privado;EATCGCD1 (AT / Industrial con Demanda Horaria Diferenciada - AT1);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;16.786,80;1.343.315,64;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
