Mes;Categoria;Voltaje;Grupo_consumo;Tipo_consumo;Tarifa;Clientes_BOL;MWh_BOL;FACT_BOL;Clientes_EOR;MWh_EOR;FACT_EOR;Clientes_ESM;MWh_ESM;FACT_ESM;Clientes_GYE;MWh_GYE;FACT_GYE;Clientes_GLR;MWh_GLR;FACT_GLR;Clientes_LRS;MWh_LRS;FACT_LRS;Clientes_MAN;MWh_MAN;FACT_MAN;Clientes_MLG;MWh_MLG;FACT_MLG;Clientes_STE;MWh_STE;FACT_STE;Clientes_STD;MWh_STD;FACT_STD;Clientes_SUC;MWh_SUC;FACT_SUC
OCT;Residencial;Baja;Residencial;Privado;BTCRSD01 (BT / Residencial);60294;3662,09;426974,96;213858;26470,0078;2863714,75;95636;14328,74;1336271,63;524051;108779,3273;11164248,1;278504;54229,79;6143458,55;112493;14626,406;1578737,1;268983;36776,15;3936913,12;119169;15223,9533;1633868,85;84230;10960,07;1178980,88;193848;20639,116;2235421,42;78064;9807,15;1070221,88
OCT;Residencial;Baja;Residencial;Privado;BTCRSD02 (BT / Residencial Temporal);0;0;0;0;0;0;5709;635,82;89749,67;0;0;0;13;1,05;152,64;0;0;0;325;19,993;3027,38;0;0;0;13205;1350,06;192828,36;3848;579,288;60538,79;24;25,9;3782,48
OCT;Residencial;Baja;Residencial;Privado;BTCRSD03 (BT / Residencial para el Programa PEC);3477;414,75;34272,37;29500;4691,059;396121,98;18145;3944,16;251983,21;111313;23327,19202;2309571,86;57537;10717,39;909644,23;20144;3259,974;265062,74;41340;7040,442;607543,84;23712;3780,25;317003,06;21678;3584,14;292687,31;32661;4693,905;395416,47;10155;1881,405;161719,85
OCT;General;Baja;Otros;Privado;BTCGCD04 (BT / Autoconsumo con Demanda);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OCT;General;Baja;Otros;Privado;BTCGCD03 (BT / Asistencia Social con Demanda);0;0;0;0;0;0;1;4,19;336,96;82;164,69032;14003,04;6;14,57;1360,63;2;22,24;1637,54;5;12,681;1044,34;2;1,291;110,74;0;0;0;0;0;0;2;0,68;68,81
OCT;General;Baja;Otros;Privado;BTCGCD05 (BT / Beneficio P£blico con Demanda);0;0;0;0;0;0;0;0;0;1;3,82398;279,83;0;0;0;2;3,548;308,44;5;4,292;362,01;0;0;0;0;0;0;0;0;0;1;0,27;54,49
OCT;General;Baja;Otros;Privado;BTCGCD09 (BT / Otros con Demanda);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OCT;General;Baja;Otros;Privado;BTCGCD20 (BT / Beneficio P£blico con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8,34;791,37
OCT;General;Baja;Otros;Privado;BTCGCD37 (BT / Autoconsumo con Demana Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OCT;General;Baja;Otros;Privado;BTCGCD38 (BT / Otros con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;15,28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OCT;General;Baja;Otros;Privado;BTCGSD03 (BT / Asistencia Social);0;0;0;30;8,845;473,29;34;6,63;339,04;419;182,14701;16879,05;58;26,58;1470,9;26;13,315;742,73;310;100,494;5529,69;26;6,235;309,97;19;2,95;169,57;3;1,306;71,75;47;7,7;433,26
OCT;General;Baja;Otros;Privado;BTCGSD04 (BT / Beneficio P£blico);0;0;0;6;0,502;26,75;81;19;1019,01;0;0;0;22;3,65;201,72;100;21,613;1238,66;245;35,69;1978,27;63;22,739;1214,11;20;5,61;287,75;73;8,352;467,38;51;12,76;717,92
OCT;General;Baja;Otros;Privado;BTCGSD08 (BT / Otros);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OCT;General;Baja;Otros;Privado;BTCGSD12 (BT / Escenarios Deportivos);0;0;0;35;6,836;640,98;0;0;0;8;3,663;359,63;0;0;0;13;3,896;355,03;15;1,245;125,49;6;2,345;214,34;7;4,13;373,97;20;4,881;454,66;11;0,84;84,42
OCT;General;Baja;Otros;Privado;BTCGSD13 (BT / Bombeo de Agua);0;0;0;55;42,112;3449,45;1;0,72;0;12;7,34122;646,63;0;0;0;80;90,943;7681,71;255;95,561;7722,27;66;63,189;5012,3;21;9,77;796,07;96;87,765;7179,25;0;0;0
OCT;General;Baja;Otros;Privado;BTCGCD12 (BT / Ocasional);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OCT;General;Baja;Otros;Privado;BTCGSD11 (BT / Servicio Comunitario);0;0;0;70;22,315;2059,97;35;21,44;1945,36;652;194,22479;17985,66;513;281,57;25941,03;1;0,099;9,53;70;33,427;3051,03;0;0;0;310;588,03;54324,09;123;12,986;75,82;41;1,64;193,35
OCT;General;Baja;Otros;Privado;BTCGCD11 (BT / Servicio Comunitario con Demanda);0;0;0;0;0;0;7;9,56;1031,94;217;479,67349;49266,17;84;261,63;29176,67;1;6,805;627,24;23;58,712;5842,34;0;0;0;0;0;0;0;0;0;0;0;0
OCT;General;Baja;Otros;Privado;BTCGCD36 (BT / Escenarios Deportivos con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OCT;General;Baja;Otros;Privado;BTCGCD39 (BT / Servicio Comunitario con Demanda Horaria);0;0;0;0;0;0;0;0;0;4;184,293;15325,48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;38,17;3290,67
OCT;General;Baja;Otros;Privado;BTCGCD41 (BT / Veh¡culos El‚ctricos con Demanda Horaria);1;0,143;12,85;2;0,735;93,69;0;0;0;22;10,146;820,93;7;5,02;466,26;0;0;0;1;0,055;6,27;0;0;0;0;0;0;0;0;0;0;0;0
OCT;General;Media;Otros;Privado;MTCGCD05 (MT / Abonados Especiales con Demanda);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OCT;General;Media;Otros;Privado;MTCGCD06 (MT / Abonados Especiales con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1,279;1466,89;0;0;0;0;0;0;0;0;0;0;0;0
OCT;General;Media;Otros;Privado;MTCGCD30 (MT / Bombeo de agua comunidades campesinas);0;0;0;0;0;0;0;0;0;0;0;0;25;44,02;1778,38;0;0;0;0;0;0;0;0;0;21;59,34;2388,18;0;0;0;0;0;0
OCT;General;Media;Otros;Privado;MTCGCD11 (MT / Bombeo de Agua con Demanda);0;0;0;60;51,834;4645,19;28;52,91;5339,94;29;347,77552;24446,98;493;2404,6;198032,53;60;399,451;32968,39;208;709,389;59255,67;73;2443,664;185754,46;266;6034,19;457131,33;39;209,924;16301,18;0;0;0
OCT;General;Media;Otros;Privado;MTCGCD12 (MT / Bombeo de Agua con Demanda Horaria);0;0;0;349;8552,197;606860,78;3;19,17;2163,29;24;2163,0304;126918,6;28;1367,06;96522,56;7;303,119;21677,26;50;663,104;48544,97;32;3454,432;242206,61;25;2545,39;170222,71;34;296,884;21955,78;0;0;0
OCT;General;Media;Comercial;Privado;MTCGCD01 (MT / Comercial con Demanda);180;278,22398;33081,47;736;794,128;87021,95;439;1341,29;164868,63;1315;17275,97844;1837168,97;1606;9127,95;1070556,31;612;2108,004;254044,3;1932;4193,661;514011,85;413;2681,95;310861,35;623;4850,86;557171,43;729;2568,595;312615,21;17;13,72;1909,46
OCT;General;Media;Comercial;Privado;MTCGCD02 (MT / Comercial con Demanda Horaria);0;0;0;550;4245,25;445411,05;48;773,3;82433,67;592;20930,30604;2015822,33;84;3048,58;308792,96;38;502,822;52509,99;399;6847,435;723014,8;30;1795,394;183839,95;5;406,15;40485,92;164;3366,435;347756,89;11;257,65;27401,14
OCT;General;Media;Otros;Privado;MTCGCD33 (MT / Culto Religioso con Demanda);2;1,557;144,77;32;30,562;3174,07;5;8,68;905,17;35;99,6012;9735,14;51;158,99;16075,06;23;34,949;3799,26;39;28,649;3572,95;11;35,271;3730,57;10;9,73;1486,79;13;12,729;1235,02;0;0;0
OCT;General;Media;Otros;Privado;MTCGCD15 (MT / Escenarios Deportivos con Demanda);0;0;0;13;7,989;858,57;0;0;0;32;232,9288;23021,05;4;14,96;1465,44;6;12,016;1493,88;10;13,405;1595,56;2;2,228;288,06;0;0;0;3;3,69;387,09;0;0;0
OCT;General;Media;Otros;Privado;MTCGCD16 (MT / Escenarios Deportivos con Demanda Horaria);0;0;0;4;19,641;1858,95;0;0;0;4;75,7554;7413,44;0;0;0;0;0;0;2;9,394;2306,69;0;0;0;0;0;0;0;0;0;0;0;0
OCT;General;Media;Otros;Privado;MTCGCD25 (MT / Estaci¢n de Carga R pida con Demanda Horaria Diferenciada);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OCT;General;Media;Industrial;Privado;MTCGCD03 (MT / Industrial con Demanda);23;40,33574;4754,33;140;100,986;12200,21;47;156,5;21242,42;185;2766,70604;264501,83;376;5995,4;662602,26;52;202,495;25770,31;15;44,054;5155,53;39;438,833;48411;70;2909,53;289553,91;76;306,116;37010,56;0;0;0
OCT;General;Media;Industrial;Privado;MTCGCD32 (MT / Industrial con Demanda Horaria Diferenciada);0;0;0;513;31634,477;2615145,52;41;3869,78;329479,53;538;47020,12644;3595770,22;199;20203,95;1703005,31;89;3505,106;304264,37;108;13542,296;1143871,44;43;5690,798;484453,11;29;3119,67;261023,76;106;5773,633;502840,58;40;3325,68;277549,3
OCT;General;No Aplica;Industrial;Privado;REFACTIN (Industrial / Refacturaciones y Reliquidaciones);0;0;0;0;0;0;0;-2,16;-3095,06;0;0;0;0;-40,005999;-4430,96;0;0;0;0;0;0;0;0;0;0;0;3275,46;0;0;0;0;-8;-1203,62
OCT;General;Media;Otros;Privado;MTCGCD36 (MT / Autoconsumo con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OCT;General;Media;Otros;Privado;MTCGCD37 (MT / Autoconsumo con Demanda);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OCT;General;Media;Otros;Privado;MTCGCD07 (MT / Asistencia Social con Demanda);0;0;0;1;0,877;73,42;6;19,35;1943,28;115;804,34252;61930,68;9;60,44;4804,06;4;24,793;2029,29;26;44,137;3714,33;2;9,139;701,86;2;6,46;467,72;1;0,132;192,99;0;0;0
OCT;General;Media;Otros;Privado;MTCGCD08 (MT / Asistencia Social con Demanda Horaria);0;0;0;6;73,15;5144,71;2;19,77;1447,03;38;3846,7296;235876,42;0;0;0;0;0;0;26;1883,762;125991,32;1;0,213;227,48;0;0;0;0;0;0;1;126,42;8542,35
OCT;General;Media;Otros;Privado;MTCGCD09 (MT / Beneficio P£blico con Demanda);0;0;0;0;0;0;3;3,06;296,79;0;0;0;2;8,81;881,67;6;15,553;1316,41;100;112,74;10201,86;5;22,4;1931,07;7;18,63;1631,72;6;2,21;152,13;0;0;0
OCT;General;Media;Otros;Privado;MTCGCD10 (MT / Beneficio P£blico con Demanda Horaria);0;0;0;1;69,029;4549,68;0;0;0;0;0;0;0;0;0;1;2,961;405,76;2;8,259;655,93;0;0;0;0;0;0;0;0;0;0;0;0
OCT;General;Media;Otros;Privado;MTCGCD19 (MT / Otros con Demanda);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OCT;General;No Aplica;Comercial;Privado;REFACTCO (Comercial / Refacturaciones y Reliquidaciones);0;0;0;0;0;0;0;5,775;-47883,19;0;0;0;0;-66,398999;-9178,809999;0;0;0;0;0;0;0;0;0;0;3,27;-3029,92;0;0;0;0;-42,353;168,22
OCT;General;Media;Otros;Privado;MTCGCD35 (MT / Servicio Comunitario con Demanda);0;0;0;8;5,191;518,76;32;65,48;6534,74;111;1482,46366;113458,91;143;743,5;70992,2;1;0,999;123,15;59;159,032;14985,64;0;0;0;13;55,82;5350,86;0;0;0;0;0;0
OCT;General;Media;Otros;Privado;MTCGCD34 (MT / Servicio Comunitario con Demanda Horaria);0;0;0;0;0;0;0;0;0;42;1210,45;85946,53;0;0;0;0;0;0;4;10,415;929,27;0;0;0;0;0;0;0;0;0;0;0;0
OCT;General;Alta;Industrial;Privado;ATCGCD03 (AT / Abonados Especiales con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1,497;384,59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OCT;General;Alta;Otros;Privado;ATCGCD04 (AT / Bombeo de Agua con Demanda Horaria);0;0;0;0;0;0;0;0;0;2;106,75;5474,26;1;2780,68;169607,91;0;0;0;0;0;0;2;1072,898;71190,9;0;0;0;0;0;0;0;0;0
OCT;General;Alta;Otros;Privado;ATCGCD16 (AT / Estaci¢n de Carga R pida con Demanda Horaria Diferenciada);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OCT;General;Alta;Industrial;Privado;ATCGCD07 (AT / Industrial con Demanda Horaria Diferenciada);0;0;0;2;587,955;46809,8;0;0;0;32;58392,20862;3818261,4;19;18856,87;1453505,03;0;0;0;3;3160,6;242706,84;4;11548,258;837890,69;4;3670,98;277542,63;2;2549,2;207667,26;0;0;0
OCT;General;No Aplica;Otros;Privado;REFACTOT (Otros / Refacturaciones y Reliquidaciones);0;0;0;0;0;0;0;1,71;-8948,09;0;0;0;0;-4,58;9359,12;0;0;0;0;0;0;0;0;0;0;-17,33;-9396,29;0;0;0;0;0,253;-9511,24
OCT;General;Alta;Otros;Privado;ATCGCD08 (AT / Servicio Comunitario con Demanda Horaria);0;0;0;0;0;0;0;0;0;2;1112,52;70806,34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OCT;General;Alta;Otros;Privado;ATCGCD12 (AT / Autoconsumo con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OCT;General;Alta;Otros;Privado;ATCGCD05 (AT / Otros con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OCT;General;Alta;Comercial;Privado;ATCGCD09 (AT / Comercial con Demanda Horaria);0;0;0;2;1898,626;186452,26;0;0;0;7;4229,05;379058,39;6;4081,56;394865,33;1;492,715;48625,23;0;0;0;0;0;0;1;336;33217,41;1;444;43588,21;0;0;0
OCT;General;Alta;Otros;Privado;ATCGCD11 (AT / Escenarios Deportivos con Demanda Horaria);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OCT;General;Alta;Industrial;Privado;EATCGCD1 (AT / Industrial con Demanda Horaria Diferenciada - AT1);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25927,3;1867809,02;0;0;0;0;0;0;0;0;0
